session_id,user_id,restaurant_id,cuisine,item_id,category,price,timestamp
363,116,16,South Indian,145,Drink,493,2025-01-02 23:32:00
363,116,16,South Indian,1,Main,142,2025-02-05 12:57:00
363,116,16,South Indian,9,Side,493,2025-01-05 21:04:00
364,126,17,South Indian,71,Drink,117,2025-01-18 10:38:00
364,126,17,South Indian,168,Main,334,2025-02-25 11:19:00
364,126,17,South Indian,153,Side,433,2025-03-08 03:44:00
364,126,17,South Indian,4,Side,241,2025-02-19 17:16:00
365,119,24,Fast Food,124,Drink,385,2025-01-21 08:52:00
365,119,24,Fast Food,20,Main,428,2025-03-09 18:32:00
366,132,4,South Indian,168,Main,471,2025-03-07 14:07:00
366,132,4,South Indian,41,Main,374,2025-02-19 04:26:00
366,132,4,South Indian,7,Dessert,226,2025-01-31 18:58:00
367,140,35,Fast Food,16,Main,319,2025-03-10 17:22:00
367,140,35,Fast Food,89,Side,384,2025-01-01 20:24:00
367,140,35,Fast Food,4,Main,318,2025-01-25 12:45:00
367,140,35,Fast Food,65,Drink,290,2025-02-06 04:51:00
368,115,19,North Indian,200,Drink,263,2025-01-24 07:02:00
368,115,19,North Indian,117,Dessert,349,2025-02-17 03:23:00
368,115,19,North Indian,9,Side,407,2025-03-03 13:31:00
369,174,30,Fast Food,190,Main,109,2025-01-03 11:51:00
370,24,30,North Indian,83,Side,490,2025-02-13 14:34:00
370,24,30,North Indian,28,Side,168,2025-01-01 07:01:00
370,24,30,North Indian,185,Dessert,251,2025-01-25 19:16:00
370,24,30,North Indian,79,Main,227,2025-01-30 18:48:00
371,172,1,South Indian,196,Main,238,2025-01-10 18:52:00
371,172,1,South Indian,6,Drink,181,2025-02-18 21:45:00
371,172,1,South Indian,36,Dessert,182,2025-02-20 11:18:00
372,106,34,South Indian,177,Drink,182,2025-03-07 00:52:00
372,106,34,South Indian,5,Dessert,191,2025-01-17 07:55:00
372,106,34,South Indian,86,Dessert,284,2025-01-26 15:40:00
372,106,34,South Indian,15,Side,443,2025-02-24 16:20:00
373,165,46,South Indian,12,Dessert,241,2025-01-23 13:31:00
373,165,46,South Indian,78,Dessert,156,2025-01-06 22:26:00
373,165,46,South Indian,121,Main,183,2025-01-30 02:04:00
374,105,35,North Indian,175,Dessert,186,2025-03-03 10:07:00
374,105,35,North Indian,81,Side,447,2025-01-10 06:15:00
374,105,35,North Indian,169,Drink,134,2025-01-27 12:11:00
375,47,7,North Indian,37,Drink,425,2025-03-10 17:32:00
375,47,7,North Indian,61,Drink,424,2025-01-08 20:38:00
376,86,29,South Indian,131,Dessert,486,2025-01-12 06:02:00
377,56,21,South Indian,22,Drink,344,2025-03-03 16:37:00
377,56,21,South Indian,85,Dessert,421,2025-02-20 06:25:00
377,56,21,South Indian,182,Drink,245,2025-01-05 06:54:00
377,56,21,South Indian,22,Main,384,2025-02-28 03:50:00
378,92,5,South Indian,134,Side,184,2025-01-06 17:34:00
378,92,5,South Indian,183,Drink,125,2025-02-05 19:34:00
378,92,5,South Indian,176,Dessert,431,2025-01-07 01:23:00
378,92,5,South Indian,101,Dessert,117,2025-02-06 09:48:00
379,176,40,North Indian,182,Main,150,2025-03-11 04:40:00
379,176,40,North Indian,136,Drink,335,2025-02-17 05:18:00
379,176,40,North Indian,13,Dessert,264,2025-02-01 08:44:00
380,78,35,North Indian,128,Dessert,284,2025-01-08 05:19:00
380,78,35,North Indian,184,Side,438,2025-03-09 22:36:00
380,78,35,North Indian,29,Drink,108,2025-03-01 21:02:00
381,183,17,South Indian,192,Dessert,485,2025-02-12 18:50:00
381,183,17,South Indian,166,Main,419,2025-02-06 16:26:00
381,183,17,South Indian,81,Dessert,291,2025-01-04 05:23:00
382,26,9,South Indian,175,Main,160,2025-01-16 16:12:00
382,26,9,South Indian,118,Main,433,2025-01-29 10:33:00
382,26,9,South Indian,46,Drink,152,2025-01-26 15:00:00
383,44,38,Fast Food,42,Main,470,2025-03-08 11:37:00
383,44,38,Fast Food,3,Drink,242,2025-01-26 09:45:00
383,44,38,Fast Food,178,Drink,105,2025-02-08 21:52:00
383,44,38,Fast Food,51,Dessert,487,2025-03-08 18:03:00
384,92,4,North Indian,5,Main,105,2025-02-19 07:51:00
384,92,4,North Indian,157,Drink,125,2025-01-11 17:50:00
385,39,29,South Indian,73,Side,493,2025-02-17 08:26:00
385,39,29,South Indian,106,Side,196,2025-01-14 14:05:00
385,39,29,South Indian,118,Side,270,2025-01-30 23:49:00
386,116,20,North Indian,125,Side,168,2025-01-17 12:07:00
387,103,10,North Indian,132,Dessert,369,2025-01-24 11:33:00
387,103,10,North Indian,49,Side,393,2025-02-02 11:13:00
387,103,10,North Indian,133,Side,301,2025-01-10 21:22:00
387,103,10,North Indian,116,Dessert,262,2025-03-09 06:42:00
388,153,34,North Indian,73,Side,210,2025-02-07 16:05:00
389,25,44,North Indian,179,Main,426,2025-01-20 04:59:00
390,13,43,Fast Food,135,Main,450,2025-02-11 19:48:00
390,13,43,Fast Food,157,Side,454,2025-02-23 04:31:00
390,13,43,Fast Food,191,Drink,499,2025-01-13 17:07:00
390,13,43,Fast Food,44,Main,376,2025-03-04 12:33:00
391,17,37,Fast Food,156,Drink,257,2025-01-16 15:32:00
391,17,37,Fast Food,36,Drink,308,2025-01-11 17:34:00
392,22,21,South Indian,118,Main,399,2025-01-11 04:22:00
393,143,8,South Indian,147,Drink,491,2025-01-19 06:00:00
393,143,8,South Indian,40,Side,369,2025-01-16 03:33:00
394,74,17,South Indian,175,Main,252,2025-03-01 01:07:00
395,97,28,South Indian,198,Main,367,2025-03-08 16:09:00
395,97,28,South Indian,156,Dessert,252,2025-02-06 10:12:00
396,128,44,South Indian,70,Drink,353,2025-02-06 20:18:00
397,197,8,North Indian,37,Drink,389,2025-02-21 20:28:00
398,106,34,North Indian,87,Main,405,2025-02-28 22:32:00
399,78,37,North Indian,111,Side,182,2025-01-21 21:57:00
400,36,5,South Indian,5,Dessert,331,2025-01-27 09:25:00
400,36,5,South Indian,63,Main,349,2025-01-07 08:26:00
401,83,10,South Indian,71,Side,329,2025-01-27 04:46:00
401,83,10,South Indian,88,Side,164,2025-01-15 20:12:00
401,83,10,South Indian,85,Main,299,2025-01-09 19:39:00
402,86,6,Fast Food,89,Side,422,2025-01-27 13:20:00
403,38,7,North Indian,131,Dessert,200,2025-03-06 12:22:00
404,196,1,North Indian,150,Drink,269,2025-01-07 19:04:00
404,196,1,North Indian,151,Main,361,2025-01-08 06:49:00
405,143,29,Fast Food,24,Main,458,2025-01-05 20:07:00
405,143,29,Fast Food,11,Side,122,2025-02-20 12:40:00
405,143,29,Fast Food,102,Drink,150,2025-02-23 04:30:00
405,143,29,Fast Food,176,Main,376,2025-01-16 16:45:00
406,189,34,South Indian,193,Main,203,2025-01-07 01:22:00
406,189,34,South Indian,113,Side,414,2025-02-09 14:05:00
406,189,34,South Indian,55,Dessert,494,2025-02-25 21:04:00
407,11,45,South Indian,115,Dessert,144,2025-02-22 12:54:00
407,11,45,South Indian,25,Drink,334,2025-02-01 08:56:00
407,11,45,South Indian,116,Drink,389,2025-02-08 00:25:00
407,11,45,South Indian,38,Main,379,2025-02-28 14:02:00
408,151,12,South Indian,162,Dessert,499,2025-01-14 02:21:00
408,151,12,South Indian,187,Dessert,243,2025-01-26 09:40:00
409,60,48,South Indian,180,Side,313,2025-03-09 22:15:00
409,60,48,South Indian,171,Drink,257,2025-01-11 17:21:00
409,60,48,South Indian,164,Dessert,248,2025-01-28 05:48:00
409,60,48,South Indian,150,Drink,409,2025-01-23 07:37:00
410,36,19,North Indian,44,Main,103,2025-02-08 22:17:00
411,75,32,South Indian,136,Dessert,263,2025-01-15 20:37:00
411,75,32,South Indian,130,Drink,262,2025-03-04 10:32:00
412,115,1,Fast Food,54,Dessert,478,2025-01-14 04:10:00
412,115,1,Fast Food,65,Side,299,2025-01-18 09:35:00
412,115,1,Fast Food,109,Dessert,450,2025-01-26 02:29:00
413,156,2,Fast Food,79,Side,334,2025-03-08 13:13:00
413,156,2,Fast Food,179,Main,102,2025-01-19 22:38:00
414,155,34,Fast Food,32,Side,432,2025-02-11 07:22:00
414,155,34,Fast Food,193,Main,490,2025-01-17 02:13:00
415,37,5,North Indian,181,Side,334,2025-01-26 22:10:00
415,37,5,North Indian,111,Side,474,2025-01-28 04:31:00
415,37,5,North Indian,160,Side,470,2025-02-15 04:58:00
415,37,5,North Indian,177,Main,211,2025-03-03 02:27:00
416,195,47,South Indian,101,Side,497,2025-01-13 18:18:00
416,195,47,South Indian,143,Drink,426,2025-01-07 11:11:00
417,98,9,North Indian,141,Drink,180,2025-02-08 14:02:00
418,120,13,South Indian,184,Main,304,2025-02-10 05:46:00
418,120,13,South Indian,82,Dessert,344,2025-03-08 02:47:00
419,49,15,North Indian,62,Side,134,2025-01-20 14:53:00
419,49,15,North Indian,31,Drink,444,2025-02-13 07:19:00
419,49,15,North Indian,37,Side,477,2025-03-09 06:31:00
419,49,15,North Indian,68,Dessert,320,2025-01-03 23:55:00
420,9,19,North Indian,132,Side,333,2025-01-01 04:01:00
420,9,19,North Indian,4,Side,187,2025-02-06 20:33:00
420,9,19,North Indian,57,Side,425,2025-01-14 09:16:00
421,56,22,South Indian,109,Side,402,2025-01-22 18:57:00
421,56,22,South Indian,128,Main,312,2025-02-09 12:18:00
421,56,22,South Indian,147,Main,328,2025-02-27 12:58:00
421,56,22,South Indian,168,Side,160,2025-02-25 16:36:00
422,45,41,North Indian,163,Dessert,487,2025-02-13 08:29:00
422,45,41,North Indian,138,Drink,239,2025-01-31 11:33:00
422,45,41,North Indian,78,Drink,165,2025-01-11 06:57:00
422,45,41,North Indian,188,Drink,463,2025-01-09 07:09:00
423,200,32,Fast Food,171,Main,227,2025-01-02 16:27:00
424,178,44,South Indian,141,Main,279,2025-01-22 20:10:00
424,178,44,South Indian,159,Main,389,2025-02-28 22:57:00
424,178,44,South Indian,81,Dessert,412,2025-03-11 06:12:00
424,178,44,South Indian,74,Dessert,453,2025-02-10 02:27:00
425,68,17,Fast Food,162,Dessert,315,2025-01-06 21:07:00
425,68,17,Fast Food,41,Main,295,2025-02-06 09:48:00
426,195,1,South Indian,67,Dessert,329,2025-01-23 15:53:00
426,195,1,South Indian,110,Dessert,302,2025-02-23 22:30:00
426,195,1,South Indian,30,Side,170,2025-03-01 05:17:00
426,195,1,South Indian,116,Drink,271,2025-01-20 17:28:00
427,110,42,South Indian,17,Side,235,2025-02-05 12:05:00
427,110,42,South Indian,167,Dessert,164,2025-03-09 08:31:00
428,122,3,Fast Food,172,Side,455,2025-01-14 02:05:00
428,122,3,Fast Food,192,Main,380,2025-01-17 03:06:00
428,122,3,Fast Food,23,Side,484,2025-01-06 19:36:00
429,59,15,Fast Food,147,Side,289,2025-02-20 10:07:00
430,95,27,North Indian,114,Main,204,2025-01-10 15:51:00
430,95,27,North Indian,188,Drink,199,2025-01-04 14:26:00
431,118,35,Fast Food,133,Drink,459,2025-02-23 03:57:00
431,118,35,Fast Food,4,Side,290,2025-02-06 14:21:00
432,168,4,South Indian,136,Side,233,2025-02-06 16:58:00
432,168,4,South Indian,48,Dessert,171,2025-02-15 11:36:00
433,157,36,South Indian,74,Dessert,148,2025-02-04 01:06:00
434,99,34,South Indian,110,Drink,193,2025-02-04 14:04:00
434,99,34,South Indian,25,Dessert,298,2025-02-26 17:15:00
435,133,21,North Indian,187,Side,466,2025-01-27 00:33:00
436,184,28,South Indian,154,Dessert,463,2025-03-02 01:07:00
437,27,23,Fast Food,68,Drink,385,2025-01-20 09:16:00
437,27,23,Fast Food,84,Main,118,2025-01-19 18:10:00
437,27,23,Fast Food,153,Side,330,2025-02-03 06:30:00
437,27,23,Fast Food,26,Side,446,2025-02-07 19:37:00
438,132,4,Fast Food,162,Dessert,307,2025-01-09 02:14:00
439,83,40,South Indian,68,Side,379,2025-01-20 07:41:00
439,83,40,South Indian,180,Main,498,2025-02-24 09:57:00
439,83,40,South Indian,193,Main,156,2025-01-13 01:15:00
440,141,39,South Indian,133,Side,428,2025-03-11 07:38:00
440,141,39,South Indian,13,Dessert,311,2025-02-21 01:35:00
440,141,39,South Indian,107,Dessert,175,2025-02-18 17:20:00
440,141,39,South Indian,112,Dessert,208,2025-02-27 07:31:00
441,182,26,South Indian,149,Side,346,2025-02-06 16:54:00
441,182,26,South Indian,178,Drink,330,2025-01-21 10:26:00
441,182,26,South Indian,37,Side,417,2025-01-23 05:47:00
442,110,11,North Indian,123,Side,363,2025-01-11 00:09:00
442,110,11,North Indian,106,Main,102,2025-03-01 07:41:00
442,110,11,North Indian,109,Dessert,437,2025-01-20 04:53:00
442,110,11,North Indian,66,Dessert,297,2025-03-06 11:17:00
443,134,45,South Indian,96,Main,323,2025-01-07 03:29:00
443,134,45,South Indian,120,Dessert,148,2025-01-05 20:58:00
444,115,49,North Indian,123,Dessert,426,2025-01-11 20:17:00
444,115,49,North Indian,25,Drink,322,2025-03-01 13:24:00
444,115,49,North Indian,49,Drink,301,2025-03-09 02:56:00
444,115,49,North Indian,113,Dessert,210,2025-02-25 03:32:00
445,123,13,North Indian,120,Dessert,459,2025-01-12 02:29:00
446,136,10,South Indian,120,Main,264,2025-01-22 01:55:00
446,136,10,South Indian,135,Main,266,2025-01-10 06:55:00
446,136,10,South Indian,39,Drink,408,2025-01-20 21:50:00
447,74,49,Fast Food,114,Main,405,2025-03-09 22:52:00
448,86,1,South Indian,166,Dessert,322,2025-01-01 01:39:00
448,86,1,South Indian,83,Side,338,2025-01-21 15:00:00
448,86,1,South Indian,17,Main,473,2025-01-30 16:12:00
448,86,1,South Indian,51,Dessert,454,2025-02-10 15:29:00
449,144,41,Fast Food,23,Side,309,2025-01-10 09:13:00
449,144,41,Fast Food,197,Dessert,238,2025-02-21 22:05:00
450,34,22,North Indian,9,Drink,275,2025-03-04 21:56:00
451,162,13,Fast Food,55,Dessert,151,2025-02-19 13:36:00
451,162,13,Fast Food,82,Side,385,2025-01-11 12:42:00
451,162,13,Fast Food,156,Dessert,401,2025-01-19 13:29:00
451,162,13,Fast Food,96,Dessert,220,2025-01-17 12:31:00
452,119,10,South Indian,88,Dessert,458,2025-01-24 23:20:00
453,182,46,Fast Food,178,Main,253,2025-01-31 00:45:00
453,182,46,Fast Food,7,Dessert,353,2025-03-02 23:47:00
453,182,46,Fast Food,35,Drink,421,2025-02-24 12:06:00
453,182,46,Fast Food,168,Dessert,206,2025-02-03 19:33:00
454,17,18,Fast Food,188,Drink,321,2025-02-16 03:50:00
454,17,18,Fast Food,195,Drink,273,2025-01-27 07:25:00
454,17,18,Fast Food,59,Main,203,2025-01-20 14:08:00
454,17,18,Fast Food,26,Dessert,313,2025-01-05 14:29:00
455,83,15,Fast Food,88,Drink,382,2025-02-17 19:09:00
455,83,15,Fast Food,48,Drink,162,2025-02-21 16:25:00
456,127,31,South Indian,26,Dessert,368,2025-01-19 03:47:00
456,127,31,South Indian,23,Side,253,2025-03-02 02:21:00
456,127,31,South Indian,54,Drink,318,2025-02-14 11:13:00
456,127,31,South Indian,148,Dessert,437,2025-01-29 11:23:00
457,110,25,South Indian,151,Side,230,2025-01-06 06:01:00
457,110,25,South Indian,81,Dessert,182,2025-01-17 22:11:00
458,83,39,South Indian,196,Side,117,2025-02-01 08:45:00
458,83,39,South Indian,37,Dessert,215,2025-01-16 08:42:00
458,83,39,South Indian,161,Side,255,2025-01-20 20:35:00
459,6,6,North Indian,89,Main,427,2025-02-03 15:32:00
460,194,20,North Indian,56,Drink,331,2025-03-03 21:20:00
460,194,20,North Indian,140,Drink,345,2025-02-18 05:21:00
461,58,28,South Indian,126,Main,124,2025-02-21 22:30:00
461,58,28,South Indian,193,Main,261,2025-01-25 01:23:00
461,58,28,South Indian,64,Dessert,224,2025-01-20 23:08:00
462,85,44,North Indian,110,Drink,430,2025-01-20 09:48:00
462,85,44,North Indian,110,Main,154,2025-03-04 19:43:00
463,108,21,South Indian,181,Dessert,146,2025-01-24 03:58:00
463,108,21,South Indian,177,Main,219,2025-01-25 00:49:00
463,108,21,South Indian,68,Drink,288,2025-03-03 23:11:00
463,108,21,South Indian,21,Side,147,2025-03-11 05:29:00
464,41,18,North Indian,37,Side,376,2025-01-19 17:00:00
464,41,18,North Indian,144,Dessert,232,2025-02-24 17:57:00
464,41,18,North Indian,165,Main,405,2025-02-23 18:09:00
464,41,18,North Indian,16,Drink,486,2025-01-18 19:29:00
465,128,29,South Indian,18,Main,122,2025-01-26 05:39:00
466,197,23,North Indian,116,Dessert,112,2025-02-05 05:03:00
466,197,23,North Indian,54,Main,428,2025-01-11 03:50:00
466,197,23,North Indian,59,Side,488,2025-02-15 18:44:00
467,92,20,Fast Food,55,Drink,317,2025-02-18 20:44:00
467,92,20,Fast Food,183,Side,178,2025-02-03 22:32:00
467,92,20,Fast Food,81,Main,128,2025-02-21 11:50:00
468,67,39,South Indian,35,Drink,341,2025-02-17 20:08:00
468,67,39,South Indian,182,Main,379,2025-01-03 20:24:00
469,199,32,South Indian,105,Drink,261,2025-02-19 16:00:00
470,164,3,Fast Food,81,Side,229,2025-02-08 07:14:00
470,164,3,Fast Food,154,Dessert,462,2025-02-05 03:50:00
471,145,19,Fast Food,102,Side,406,2025-02-18 15:48:00
471,145,19,Fast Food,200,Side,173,2025-01-20 20:29:00
471,145,19,Fast Food,112,Drink,340,2025-01-01 20:09:00
471,145,19,Fast Food,134,Drink,341,2025-01-12 01:23:00
472,106,36,North Indian,148,Drink,463,2025-03-05 23:54:00
472,106,36,North Indian,1,Side,102,2025-02-03 21:08:00
472,106,36,North Indian,158,Main,395,2025-01-01 17:09:00
473,37,2,North Indian,145,Dessert,471,2025-01-14 04:05:00
474,11,12,Fast Food,163,Drink,165,2025-02-28 04:55:00
474,11,12,Fast Food,174,Side,251,2025-03-04 18:38:00
474,11,12,Fast Food,123,Dessert,415,2025-02-16 02:48:00
475,104,8,North Indian,197,Main,370,2025-01-03 19:08:00
476,78,50,Fast Food,144,Dessert,303,2025-02-07 16:49:00
477,18,21,South Indian,198,Drink,401,2025-02-06 01:42:00
477,18,21,South Indian,127,Side,423,2025-01-16 15:43:00
477,18,21,South Indian,190,Side,207,2025-02-11 10:09:00
478,71,20,South Indian,35,Main,207,2025-03-11 06:35:00
479,157,11,North Indian,14,Main,209,2025-02-15 04:43:00
479,157,11,North Indian,27,Side,170,2025-03-07 17:39:00
479,157,11,North Indian,94,Dessert,494,2025-02-25 09:07:00
479,157,11,North Indian,3,Dessert,369,2025-02-16 18:19:00
480,183,37,North Indian,104,Main,154,2025-01-19 16:09:00
480,183,37,North Indian,68,Main,227,2025-01-27 12:20:00
480,183,37,North Indian,52,Drink,389,2025-02-21 20:47:00
481,140,49,South Indian,162,Dessert,151,2025-01-01 22:25:00
481,140,49,South Indian,153,Side,371,2025-02-24 16:09:00
481,140,49,South Indian,125,Dessert,181,2025-02-18 01:36:00
481,140,49,South Indian,127,Main,410,2025-02-11 14:16:00
482,18,8,Fast Food,70,Dessert,386,2025-02-08 03:41:00
483,187,32,South Indian,128,Side,283,2025-01-18 01:42:00
483,187,32,South Indian,96,Side,314,2025-01-19 15:35:00
483,187,32,South Indian,21,Main,434,2025-02-11 16:29:00
484,196,15,South Indian,112,Main,491,2025-02-19 19:30:00
484,196,15,South Indian,8,Drink,373,2025-01-23 05:44:00
484,196,15,South Indian,113,Main,266,2025-02-09 23:20:00
485,104,45,North Indian,117,Dessert,139,2025-01-15 12:54:00
485,104,45,North Indian,25,Dessert,118,2025-03-08 17:07:00
485,104,45,North Indian,193,Drink,130,2025-01-07 18:06:00
485,104,45,North Indian,36,Main,217,2025-02-01 14:41:00
486,113,44,North Indian,142,Dessert,223,2025-02-08 23:44:00
487,108,18,South Indian,11,Dessert,390,2025-01-22 12:12:00
487,108,18,South Indian,128,Dessert,456,2025-02-14 12:15:00
488,106,27,North Indian,5,Dessert,309,2025-01-12 13:00:00
489,140,15,South Indian,139,Drink,323,2025-02-18 11:11:00
489,140,15,South Indian,15,Main,394,2025-02-20 16:08:00
489,140,15,South Indian,145,Dessert,173,2025-01-22 20:04:00
489,140,15,South Indian,198,Side,175,2025-02-10 14:22:00
490,126,22,North Indian,97,Drink,300,2025-01-26 16:58:00
490,126,22,North Indian,118,Drink,116,2025-01-20 04:26:00
490,126,22,North Indian,84,Side,406,2025-01-30 22:29:00
491,161,48,Fast Food,125,Main,492,2025-01-17 14:20:00
491,161,48,Fast Food,171,Drink,304,2025-02-02 16:53:00
491,161,48,Fast Food,129,Main,225,2025-01-29 01:11:00
491,161,48,Fast Food,175,Main,322,2025-01-31 20:43:00
492,175,49,North Indian,55,Drink,467,2025-01-09 06:57:00
492,175,49,North Indian,65,Drink,435,2025-01-29 03:58:00
492,175,49,North Indian,63,Drink,475,2025-02-13 13:48:00
493,190,23,Fast Food,4,Drink,322,2025-03-07 09:50:00
493,190,23,Fast Food,120,Drink,106,2025-02-23 19:31:00
493,190,23,Fast Food,173,Drink,388,2025-02-01 13:52:00
493,190,23,Fast Food,131,Side,422,2025-02-25 12:48:00
494,111,26,Fast Food,87,Side,408,2025-01-24 22:16:00
495,51,50,North Indian,94,Dessert,101,2025-02-08 11:18:00
495,51,50,North Indian,56,Main,397,2025-01-20 20:33:00
495,51,50,North Indian,122,Main,484,2025-01-26 07:25:00
496,170,23,North Indian,103,Side,288,2025-01-09 00:37:00
496,170,23,North Indian,91,Side,333,2025-02-04 21:10:00
497,45,26,South Indian,8,Side,186,2025-02-27 17:49:00
497,45,26,South Indian,62,Drink,440,2025-01-16 09:00:00
498,186,49,Fast Food,174,Dessert,248,2025-03-03 05:16:00
498,186,49,Fast Food,188,Side,146,2025-01-19 06:05:00
498,186,49,Fast Food,184,Dessert,197,2025-02-13 11:40:00
499,194,24,South Indian,2,Dessert,429,2025-02-06 16:02:00
499,194,24,South Indian,21,Drink,402,2025-02-03 04:56:00
499,194,24,South Indian,22,Drink,481,2025-01-16 11:37:00
500,23,6,Fast Food,91,Dessert,478,2025-02-27 21:48:00
500,23,6,Fast Food,160,Dessert,219,2025-02-14 00:11:00
501,21,21,Fast Food,187,Dessert,124,2025-02-25 21:24:00
502,138,18,North Indian,145,Side,151,2025-02-23 16:33:00
503,64,43,North Indian,88,Dessert,241,2025-02-27 06:51:00
503,64,43,North Indian,159,Dessert,177,2025-02-28 06:48:00
503,64,43,North Indian,44,Drink,500,2025-02-02 04:08:00
504,193,14,North Indian,186,Dessert,248,2025-01-25 04:33:00
504,193,14,North Indian,181,Dessert,339,2025-01-22 22:46:00
505,36,32,South Indian,166,Drink,455,2025-03-04 01:42:00
505,36,32,South Indian,36,Main,445,2025-02-06 09:10:00
505,36,32,South Indian,171,Side,367,2025-02-16 01:14:00
506,71,15,Fast Food,195,Dessert,414,2025-03-05 04:25:00
506,71,15,Fast Food,188,Dessert,399,2025-03-03 16:20:00
506,71,15,Fast Food,57,Main,435,2025-02-22 20:40:00
507,31,10,Fast Food,141,Side,243,2025-02-10 16:37:00
507,31,10,Fast Food,106,Dessert,274,2025-01-17 18:26:00
507,31,10,Fast Food,170,Drink,151,2025-01-07 02:17:00
508,9,47,North Indian,63,Side,375,2025-01-28 18:18:00
508,9,47,North Indian,121,Drink,307,2025-02-18 08:58:00
509,53,32,Fast Food,161,Dessert,199,2025-01-08 06:22:00
509,53,32,Fast Food,111,Drink,268,2025-01-23 00:26:00
509,53,32,Fast Food,128,Main,135,2025-02-23 20:06:00
510,178,49,South Indian,26,Main,126,2025-01-09 18:29:00
510,178,49,South Indian,153,Drink,473,2025-01-31 06:55:00
510,178,49,South Indian,44,Side,461,2025-02-18 02:59:00
511,183,23,South Indian,90,Dessert,500,2025-02-18 11:55:00
511,183,23,South Indian,41,Side,369,2025-01-19 07:37:00
511,183,23,South Indian,92,Main,489,2025-01-21 02:02:00
512,152,18,Fast Food,199,Main,135,2025-02-13 16:40:00
513,53,4,South Indian,154,Side,347,2025-02-15 07:33:00
514,90,17,South Indian,175,Drink,280,2025-01-24 16:43:00
514,90,17,South Indian,22,Side,211,2025-02-20 20:14:00
515,113,15,Fast Food,162,Main,119,2025-03-09 10:29:00
515,113,15,Fast Food,34,Drink,479,2025-02-28 12:54:00
515,113,15,Fast Food,46,Dessert,454,2025-02-16 05:34:00
515,113,15,Fast Food,52,Dessert,136,2025-01-14 20:01:00
516,184,20,Fast Food,82,Drink,404,2025-02-21 07:32:00
516,184,20,Fast Food,59,Drink,221,2025-02-13 14:41:00
516,184,20,Fast Food,49,Dessert,393,2025-02-05 00:44:00
516,184,20,Fast Food,72,Side,448,2025-01-09 06:56:00
517,167,41,North Indian,113,Drink,121,2025-02-08 23:42:00
517,167,41,North Indian,65,Side,197,2025-01-20 15:05:00
517,167,41,North Indian,89,Dessert,388,2025-01-22 11:04:00
517,167,41,North Indian,17,Side,469,2025-01-08 19:30:00
518,29,30,Fast Food,5,Side,495,2025-01-17 07:54:00
518,29,30,Fast Food,85,Dessert,380,2025-02-13 11:14:00
519,48,29,South Indian,118,Dessert,163,2025-01-28 01:53:00
519,48,29,South Indian,129,Main,167,2025-03-09 16:55:00
519,48,29,South Indian,172,Side,141,2025-01-01 06:06:00
519,48,29,South Indian,114,Side,390,2025-02-05 02:18:00
520,150,25,North Indian,97,Dessert,255,2025-02-14 18:05:00
520,150,25,North Indian,156,Drink,487,2025-02-09 10:10:00
521,200,18,North Indian,173,Dessert,183,2025-01-04 09:19:00
521,200,18,North Indian,75,Dessert,149,2025-02-02 10:10:00
522,32,32,South Indian,185,Dessert,264,2025-01-04 12:37:00
523,117,19,South Indian,122,Dessert,215,2025-02-19 06:58:00
523,117,19,South Indian,90,Dessert,407,2025-01-03 04:59:00
523,117,19,South Indian,65,Main,434,2025-03-09 17:36:00
523,117,19,South Indian,52,Main,176,2025-01-24 20:50:00
524,38,29,Fast Food,7,Dessert,368,2025-02-20 20:42:00
524,38,29,Fast Food,174,Dessert,228,2025-01-19 16:20:00
524,38,29,Fast Food,104,Side,188,2025-01-15 08:37:00
524,38,29,Fast Food,133,Side,450,2025-01-08 15:14:00
525,154,30,South Indian,143,Drink,398,2025-01-31 16:15:00
525,154,30,South Indian,146,Drink,202,2025-02-20 22:56:00
525,154,30,South Indian,74,Dessert,105,2025-02-22 21:05:00
526,163,47,Fast Food,141,Side,108,2025-03-04 10:54:00
526,163,47,Fast Food,148,Side,406,2025-02-23 23:52:00
526,163,47,Fast Food,60,Drink,453,2025-02-08 05:35:00
526,163,47,Fast Food,166,Side,473,2025-02-26 23:36:00
527,30,35,North Indian,2,Dessert,315,2025-01-01 12:36:00
527,30,35,North Indian,135,Drink,436,2025-03-07 14:21:00
528,164,20,South Indian,148,Dessert,469,2025-01-30 16:59:00
528,164,20,South Indian,80,Side,387,2025-01-16 04:00:00
528,164,20,South Indian,121,Drink,227,2025-02-24 10:09:00
528,164,20,South Indian,56,Side,180,2025-03-07 07:23:00
529,154,2,North Indian,17,Side,250,2025-01-23 04:06:00
529,154,2,North Indian,138,Drink,210,2025-01-26 02:12:00
529,154,2,North Indian,68,Dessert,419,2025-02-10 15:55:00
530,27,24,Fast Food,55,Dessert,356,2025-01-26 12:57:00
530,27,24,Fast Food,9,Side,331,2025-02-17 19:26:00
530,27,24,Fast Food,21,Dessert,243,2025-01-13 12:06:00
530,27,24,Fast Food,42,Side,214,2025-02-06 10:01:00
531,167,37,Fast Food,58,Drink,357,2025-02-01 23:52:00
531,167,37,Fast Food,91,Drink,168,2025-02-02 20:59:00
531,167,37,Fast Food,181,Main,187,2025-01-08 03:30:00
532,183,44,Fast Food,143,Main,379,2025-02-14 19:09:00
533,12,34,South Indian,30,Side,343,2025-03-03 20:24:00
533,12,34,South Indian,186,Main,284,2025-02-22 12:34:00
533,12,34,South Indian,170,Drink,330,2025-02-18 04:17:00
